Line; Date; Time; PT0 (degC); PT1 (degC); PT2 (degC); PT3 (degC); PT4 (degC); PT5 (degC); PT6 (degC); PT7 (degC)
24; 2023/10/11; 00:04:03; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.739926739926737; 26.25152625152625; 26.25152625152625; 26.31257631257631; 0.0
25; 2023/10/11; 00:04:13; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.25152625152625; 26.19047619047619; 26.31257631257631; 0.0
26; 2023/10/11; 00:04:23; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.739926739926737; 26.25152625152625; 26.19047619047619; 26.31257631257631; 0.0
27; 2023/10/11; 00:04:33; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.25152625152625; 26.25152625152625; 26.31257631257631; 0.0
28; 2023/10/11; 00:04:43; 26.495726495726494; 26.31257631257631; 26.25152625152625; 26.739926739926737; 26.25152625152625; 26.19047619047619; 26.31257631257631; 0.0
29; 2023/10/11; 00:04:53; 26.617826617826616; 26.25152625152625; 26.12942612942613; 26.739926739926737; 26.19047619047619; 26.12942612942613; 26.31257631257631; 0.0
30; 2023/10/11; 00:05:03; 26.495726495726494; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.25152625152625; 26.25152625152625; 26.31257631257631; 0.0
31; 2023/10/11; 00:05:13; 26.556776556776555; 26.31257631257631; 26.19047619047619; 26.800976800976798; 26.25152625152625; 26.31257631257631; 26.31257631257631; 0.0
32; 2023/10/11; 00:05:23; 26.495726495726494; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.25152625152625; 26.25152625152625; 26.31257631257631; 0.0
33; 2023/10/11; 00:05:33; 26.556776556776555; 26.31257631257631; 26.31257631257631; 26.800976800976798; 26.25152625152625; 26.25152625152625; 26.31257631257631; 0.0
34; 2023/10/11; 00:05:43; 26.556776556776555; 26.373626373626372; 26.25152625152625; 26.800976800976798; 26.25152625152625; 26.25152625152625; 26.373626373626372; 0.0
35; 2023/10/11; 00:05:53; 26.617826617826616; 26.373626373626372; 26.25152625152625; 26.739926739926737; 26.25152625152625; 26.25152625152625; 26.25152625152625; 0.0
36; 2023/10/11; 00:06:03; 26.617826617826616; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.31257631257631; 26.25152625152625; 26.373626373626372; 0.0
37; 2023/10/11; 00:06:13; 26.556776556776555; 26.373626373626372; 26.25152625152625; 26.739926739926737; 26.31257631257631; 26.31257631257631; 26.31257631257631; 0.0
38; 2023/10/11; 00:06:23; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.739926739926737; 26.25152625152625; 26.25152625152625; 26.31257631257631; 0.0
39; 2023/10/11; 00:06:33; 26.617826617826616; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.31257631257631; 26.25152625152625; 26.25152625152625; 0.0
40; 2023/10/11; 00:06:43; 26.495726495726494; 26.25152625152625; 26.19047619047619; 26.678876678876676; 26.19047619047619; 26.19047619047619; 26.31257631257631; 0.0
41; 2023/10/11; 00:06:53; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.25152625152625; 26.25152625152625; 26.31257631257631; 0.0
42; 2023/10/11; 00:07:03; 26.495726495726494; 26.25152625152625; 26.19047619047619; 26.739926739926737; 26.19047619047619; 26.19047619047619; 26.25152625152625; 0.0
43; 2023/10/11; 00:07:13; 26.495726495726494; 26.373626373626372; 26.19047619047619; 26.739926739926737; 26.19047619047619; 26.19047619047619; 26.25152625152625; 0.0
44; 2023/10/11; 00:07:23; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.739926739926737; 26.25152625152625; 26.25152625152625; 26.373626373626372; 0.0
45; 2023/10/11; 00:07:33; 26.495726495726494; 26.373626373626372; 26.25152625152625; 26.800976800976798; 26.25152625152625; 26.19047619047619; 26.31257631257631; 0.0
46; 2023/10/11; 00:07:43; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.31257631257631; 26.25152625152625; 26.373626373626372; 0.0
47; 2023/10/11; 00:07:53; 26.556776556776555; 26.373626373626372; 26.25152625152625; 26.800976800976798; 26.31257631257631; 26.25152625152625; 26.373626373626372; 0.0
48; 2023/10/11; 00:08:03; 26.617826617826616; 26.31257631257631; 26.25152625152625; 26.739926739926737; 26.25152625152625; 26.25152625152625; 26.373626373626372; 0.0
49; 2023/10/11; 00:08:13; 26.556776556776555; 26.373626373626372; 26.31257631257631; 26.739926739926737; 26.25152625152625; 26.31257631257631; 26.373626373626372; 0.0
50; 2023/10/11; 00:08:23; 26.495726495726494; 26.31257631257631; 26.19047619047619; 26.739926739926737; 26.19047619047619; 26.19047619047619; 26.25152625152625; 0.0
51; 2023/10/11; 00:08:33; 26.495726495726494; 26.31257631257631; 26.19047619047619; 26.678876678876676; 26.19047619047619; 26.19047619047619; 26.25152625152625; 0.0
52; 2023/10/11; 00:08:43; 26.495726495726494; 26.31257631257631; 26.19047619047619; 26.739926739926737; 26.19047619047619; 26.19047619047619; 26.25152625152625; 0.0
53; 2023/10/11; 00:08:53; 26.617826617826616; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.31257631257631; 26.31257631257631; 26.31257631257631; 0.0
54; 2023/10/11; 00:09:03; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.25152625152625; 26.19047619047619; 26.25152625152625; 0.0
55; 2023/10/11; 00:09:13; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.86202686202686; 26.25152625152625; 26.25152625152625; 26.25152625152625; 0.0
56; 2023/10/11; 00:09:23; 26.495726495726494; 26.31257631257631; 26.31257631257631; 26.800976800976798; 26.25152625152625; 26.25152625152625; 26.31257631257631; 0.0
57; 2023/10/11; 00:09:33; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.31257631257631; 26.25152625152625; 26.373626373626372; 0.0
58; 2023/10/11; 00:09:43; 26.495726495726494; 26.31257631257631; 26.25152625152625; 26.739926739926737; 26.25152625152625; 26.25152625152625; 26.25152625152625; 0.0
59; 2023/10/11; 00:09:53; 26.617826617826616; 26.373626373626372; 26.31257631257631; 26.800976800976798; 26.31257631257631; 26.25152625152625; 26.31257631257631; 0.0
60; 2023/10/11; 00:10:03; 26.495726495726494; 26.31257631257631; 26.19047619047619; 26.739926739926737; 26.25152625152625; 26.25152625152625; 26.25152625152625; 0.0
61; 2023/10/11; 00:10:13; 26.556776556776555; 26.25152625152625; 26.19047619047619; 26.739926739926737; 26.19047619047619; 26.25152625152625; 26.25152625152625; 0.0
62; 2023/10/11; 00:10:23; 26.556776556776555; 26.31257631257631; 26.19047619047619; 26.678876678876676; 26.19047619047619; 26.19047619047619; 26.25152625152625; 0.0
63; 2023/10/11; 00:10:33; 26.556776556776555; 26.373626373626372; 26.25152625152625; 26.86202686202686; 26.25152625152625; 26.31257631257631; 26.373626373626372; 0.0
64; 2023/10/11; 00:10:43; 26.617826617826616; 26.373626373626372; 26.31257631257631; 26.739926739926737; 26.25152625152625; 26.25152625152625; 26.31257631257631; 0.0
65; 2023/10/11; 00:10:53; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.739926739926737; 26.31257631257631; 26.31257631257631; 26.31257631257631; 0.0
66; 2023/10/11; 00:11:03; 26.556776556776555; 26.434676434676433; 26.25152625152625; 26.800976800976798; 26.25152625152625; 26.31257631257631; 26.31257631257631; 0.0
67; 2023/10/11; 00:11:13; 26.556776556776555; 26.373626373626372; 26.25152625152625; 26.800976800976798; 26.373626373626372; 26.373626373626372; 26.373626373626372; 0.0
68; 2023/10/11; 00:11:23; 26.617826617826616; 26.434676434676433; 26.25152625152625; 26.86202686202686; 26.31257631257631; 26.25152625152625; 26.373626373626372; 0.0
69; 2023/10/11; 00:11:33; 26.556776556776555; 26.31257631257631; 26.25152625152625; 26.800976800976798; 26.31257631257631; 26.25152625152625; 26.31257631257631; 0.0
70; 2023/10/11; 00:11:43; 26.617826617826616; 26.434676434676433; 26.25152625152625; 26.800976800976798; 26.31257631257631; 26.25152625152625; 26.373626373626372; 0.0
71; 2023/10/11; 00:11:53; 26.556776556776555; 26.31257631257631; 26.19047619047619; 26.739926739926737; 26.25152625152625; 26.19047619047619; 26.31257631257631; 0.0
72; 2023/10/11; 00:12:03; 26.617826617826616; 26.373626373626372; 26.25152625152625; 26.800976800976798; 26.31257631257631; 26.25152625152625; 26.31257631257631; 0.0
73; 2023/10/11; 00:12:13; 26.556776556776555; 26.373626373626372; 26.31257631257631; 26.800976800976798; 26.31257631257631; 26.25152625152625; 26.31257631257631; 0.0
