Line; Date; Time; I INA SPECTRO (mA); I INA OSCAR (mA); I INA MOTORS (mA); I INA BATT (mA); I INA DC_BUS (mA); I INA Q7 (mA); I INA 5V (mA); I INA 3V3 (mA)
320; 2023/10/11; 00:53:23; 1; 63; 0; 0; 2598; 45; 22; 7
321; 2023/10/11; 00:53:33; 1048575; 63; 0; 0; 2602; 48; 22; 7
322; 2023/10/11; 00:53:43; 1; 63; 0; 0; 2537; 44; 22; 6
323; 2023/10/11; 00:53:53; 0; 63; 0; 0; 2580; 47; 22; 7
324; 2023/10/11; 00:54:03; 1; 62; 0; 0; 2696; 47; 22; 7
325; 2023/10/11; 00:54:13; 0; 62; 0; 0; 2712; 48; 22; 7
326; 2023/10/11; 00:54:23; 0; 62; 0; 0; 2700; 46; 22; 7
327; 2023/10/11; 00:54:33; 0; 62; 0; 0; 2752; 47; 22; 7
328; 2023/10/11; 00:54:43; 1048575; 62; 0; 0; 2745; 50; 22; 7
329; 2023/10/11; 00:54:53; 1048575; 62; 0; 0; 2367; 43; 22; 6
330; 2023/10/11; 00:55:03; 0; 62; 0; 0; 2540; 48; 22; 7
331; 2023/10/11; 00:55:13; 0; 62; 0; 0; 2538; 49; 22; 7
332; 2023/10/11; 00:55:23; 0; 62; 0; 0; 2691; 44; 22; 7
333; 2023/10/11; 00:55:33; 1048575; 62; 0; 0; 2539; 47; 22; 7
334; 2023/10/11; 00:55:43; 0; 62; 0; 0; 2540; 48; 22; 7
335; 2023/10/11; 00:55:53; 1048575; 62; 0; 0; 2548; 46; 22; 7
336; 2023/10/11; 00:56:03; 1; 62; 0; 0; 2499; 41; 22; 6
337; 2023/10/11; 00:56:13; 1048575; 62; 0; 0; 2521; 47; 22; 7
338; 2023/10/11; 00:56:23; 0; 62; 0; 0; 2609; 46; 22; 7
339; 2023/10/11; 00:56:33; 0; 62; 0; 0; 2593; 47; 22; 7
340; 2023/10/11; 00:56:43; 1048575; 62; 0; 0; 2693; 47; 22; 7
341; 2023/10/11; 00:56:53; 0; 63; 0; 0; 2717; 46; 22; 7
342; 2023/10/11; 00:57:03; 0; 62; 0; 0; 2670; 45; 22; 7
343; 2023/10/11; 00:57:13; 0; 62; 0; 0; 2538; 45; 22; 6
344; 2023/10/11; 00:57:23; 0; 62; 0; 0; 2556; 49; 22; 7
345; 2023/10/11; 00:57:33; 0; 52; 0; 0; 2478; 46; 22; 7
346; 2023/10/11; 00:57:43; 1048575; 52; 0; 0; 2497; 47; 22; 7
347; 2023/10/11; 00:57:53; 1048575; 52; 0; 0; 2496; 48; 22; 7
348; 2023/10/11; 00:58:03; 0; 63; 0; 0; 2562; 46; 22; 7
349; 2023/10/11; 00:58:13; 1048575; 63; 0; 0; 2569; 46; 22; 7
350; 2023/10/11; 00:58:23; 0; 63; 0; 0; 2636; 43; 22; 6
351; 2023/10/11; 00:58:33; 0; 63; 0; 0; 2702; 49; 22; 7
352; 2023/10/11; 00:58:43; 0; 63; 0; 0; 2738; 46; 22; 7
353; 2023/10/11; 00:58:53; 1048575; 62; 0; 0; 2743; 49; 22; 7
354; 2023/10/11; 00:59:03; 1048575; 63; 0; 0; 2769; 49; 22; 7
355; 2023/10/11; 00:59:13; 0; 63; 0; 0; 2768; 45; 22; 7
356; 2023/10/11; 00:59:23; 0; 62; 0; 0; 2735; 49; 22; 7
357; 2023/10/11; 00:59:33; 0; 62; 0; 0; 2366; 44; 22; 6
358; 2023/10/11; 00:59:43; 0; 62; 0; 0; 2539; 46; 22; 7
359; 2023/10/11; 00:59:53; 1048575; 62; 0; 0; 2519; 44; 22; 7
360; 2023/10/11; 01:00:03; 0; 62; 0; 0; 2538; 48; 22; 7
361; 2023/10/11; 01:00:13; 0; 62; 0; 0; 2540; 46; 22; 7
362; 2023/10/11; 01:00:23; 1048575; 62; 0; 0; 2529; 45; 22; 7
363; 2023/10/11; 01:00:33; 1; 62; 0; 0; 2543; 48; 22; 7
364; 2023/10/11; 01:00:43; 0; 62; 0; 0; 2521; 45; 22; 6
365; 2023/10/11; 01:00:53; 1048575; 63; 0; 0; 2603; 45; 22; 7
366; 2023/10/11; 01:01:03; 0; 62; 0; 0; 2614; 48; 22; 7
367; 2023/10/11; 01:01:13; 0; 62; 0; 0; 2706; 47; 22; 7
368; 2023/10/11; 01:01:23; 1048575; 62; 0; 0; 2705; 45; 22; 7
369; 2023/10/11; 01:01:33; 1048575; 62; 0; 0; 2687; 47; 22; 7
370; 2023/10/11; 01:01:43; 0; 62; 0; 0; 2702; 46; 22; 7
371; 2023/10/11; 01:01:53; 0; 62; 0; 0; 2366; 42; 22; 6
372; 2023/10/11; 01:02:03; 1048575; 62; 0; 0; 2540; 47; 22; 7
373; 2023/10/11; 01:02:13; 1048575; 52; 0; 0; 2479; 48; 22; 7
374; 2023/10/11; 01:02:23; 0; 52; 0; 0; 2615; 46; 22; 7
375; 2023/10/11; 01:02:33; 0; 52; 0; 0; 2527; 46; 22; 7
376; 2023/10/11; 01:02:43; 0; 63; 0; 0; 2596; 48; 22; 7
377; 2023/10/11; 01:02:53; 0; 63; 0; 0; 2623; 48; 22; 7
378; 2023/10/11; 01:03:03; 1048575; 63; 0; 0; 2549; 42; 22; 6
379; 2023/10/11; 01:03:13; 0; 62; 0; 0; 2658; 50; 22; 7
380; 2023/10/11; 01:03:23; 1048575; 62; 0; 0; 2678; 47; 22; 7
381; 2023/10/11; 01:03:33; 0; 62; 0; 0; 2697; 45; 22; 7
382; 2023/10/11; 01:03:43; 1048575; 62; 0; 0; 2701; 49; 22; 7
383; 2023/10/11; 01:03:53; 0; 62; 0; 0; 2695; 46; 22; 7
384; 2023/10/11; 01:04:03; 0; 62; 0; 0; 2695; 45; 22; 7
385; 2023/10/11; 01:04:13; 0; 62; 0; 0; 2369; 41; 22; 6
386; 2023/10/11; 01:04:23; 1048575; 62; 0; 0; 2541; 47; 22; 7
387; 2023/10/11; 01:04:33; 0; 62; 0; 0; 2540; 45; 22; 7
388; 2023/10/11; 01:04:43; 1048575; 62; 0; 0; 2529; 48; 22; 7
389; 2023/10/11; 01:04:53; 0; 62; 0; 0; 2518; 48; 22; 7
390; 2023/10/11; 01:05:03; 0; 62; 0; 0; 2525; 45; 22; 7
391; 2023/10/11; 01:05:13; 1048575; 62; 0; 0; 2561; 45; 22; 7
392; 2023/10/11; 01:05:23; 0; 62; 0; 0; 2519; 44; 22; 6
393; 2023/10/11; 01:05:33; 0; 62; 0; 0; 2648; 46; 22; 7
394; 2023/10/11; 01:05:43; 0; 62; 0; 0; 2685; 45; 22; 7
395; 2023/10/11; 01:05:53; 0; 63; 0; 0; 2665; 49; 22; 7
396; 2023/10/11; 01:06:03; 0; 62; 0; 0; 2702; 47; 22; 7
397; 2023/10/11; 01:06:13; 1048575; 62; 0; 0; 2715; 45; 22; 7
398; 2023/10/11; 01:06:23; 1048575; 62; 0; 0; 2691; 48; 22; 7
399; 2023/10/11; 01:06:33; 0; 62; 0; 0; 2386; 43; 22; 6
400; 2023/10/11; 01:06:43; 0; 62; 0; 0; 2587; 46; 22; 7
401; 2023/10/11; 01:06:53; 1048574; 62; 0; 0; 2583; 48; 22; 7
402; 2023/10/11; 01:07:03; 0; 52; 0; 0; 2566; 48; 22; 7
403; 2023/10/11; 01:07:13; 1048575; 52; 0; 0; 2558; 46; 22; 7
404; 2023/10/11; 01:07:23; 1; 52; 0; 0; 2566; 49; 22; 7
405; 2023/10/11; 01:07:33; 1048575; 63; 0; 0; 2586; 49; 22; 7
406; 2023/10/11; 01:07:43; 1048575; 63; 0; 0; 2469; 43; 22; 6
407; 2023/10/11; 01:07:53; 1048575; 63; 0; 0; 2631; 45; 22; 7
408; 2023/10/11; 01:08:03; 0; 63; 0; 0; 2628; 49; 22; 7
409; 2023/10/11; 01:08:13; 1048575; 62; 0; 0; 2676; 46; 22; 7
410; 2023/10/11; 01:08:23; 0; 62; 0; 0; 2721; 45; 22; 7
411; 2023/10/11; 01:08:33; 1048575; 62; 0; 0; 2691; 48; 22; 7
412; 2023/10/11; 01:08:43; 1048575; 63; 0; 0; 2705; 46; 22; 7
413; 2023/10/11; 01:08:53; 0; 62; 0; 0; 2480; 44; 22; 6
414; 2023/10/11; 01:09:03; 1048575; 62; 0; 0; 2542; 48; 22; 7
415; 2023/10/11; 01:09:13; 1048575; 62; 0; 0; 2543; 46; 22; 7
416; 2023/10/11; 01:09:23; 0; 62; 0; 0; 2527; 45; 22; 7
417; 2023/10/11; 01:09:33; 1048575; 62; 0; 0; 2541; 47; 22; 7
418; 2023/10/11; 01:09:43; 0; 62; 0; 0; 2534; 46; 22; 7
419; 2023/10/11; 01:09:53; 0; 62; 0; 0; 2540; 45; 22; 7
420; 2023/10/11; 01:10:03; 0; 62; 0; 0; 2505; 41; 22; 6
421; 2023/10/11; 01:10:13; 0; 62; 0; 0; 2644; 48; 22; 7
422; 2023/10/11; 01:10:23; 0; 62; 0; 0; 2682; 45; 22; 7
423; 2023/10/11; 01:10:33; 1048575; 63; 0; 0; 2716; 47; 22; 7
424; 2023/10/11; 01:10:43; 1048575; 62; 0; 0; 2692; 48; 22; 7
425; 2023/10/11; 01:10:53; 1048575; 62; 0; 0; 2648; 45; 22; 7
426; 2023/10/11; 01:11:03; 1048575; 62; 0; 0; 2690; 47; 22; 7
427; 2023/10/11; 01:11:13; 1048575; 62; 0; 0; 2432; 44; 22; 6
428; 2023/10/11; 01:11:23; 1048575; 62; 0; 0; 2597; 48; 22; 7
429; 2023/10/11; 01:11:33; 1048575; 62; 0; 0; 2618; 47; 22; 7
430; 2023/10/11; 01:11:43; 0; 52; 0; 0; 2508; 49; 22; 7
431; 2023/10/11; 01:11:53; 0; 52; 0; 0; 2479; 49; 22; 7
432; 2023/10/11; 01:12:03; 0; 52; 0; 0; 2523; 46; 22; 7
433; 2023/10/11; 01:12:13; 0; 63; 0; 0; 2568; 45; 22; 7
434; 2023/10/11; 01:12:23; 0; 63; 0; 0; 2517; 44; 22; 6
435; 2023/10/11; 01:12:33; 0; 63; 0; 0; 2669; 46; 22; 7
436; 2023/10/11; 01:12:43; 1048575; 63; 0; 0; 2704; 45; 22; 7
437; 2023/10/11; 01:12:53; 0; 63; 0; 0; 2720; 48; 22; 7
438; 2023/10/11; 01:13:03; 0; 63; 0; 0; 2691; 47; 22; 7
439; 2023/10/11; 01:13:13; 0; 62; 0; 0; 2686; 45; 22; 7
440; 2023/10/11; 01:13:23; 1048575; 62; 0; 0; 2683; 48; 22; 7
441; 2023/10/11; 01:13:33; 0; 62; 0; 0; 2500; 41; 22; 6
442; 2023/10/11; 01:13:43; 1048575; 62; 0; 0; 2557; 45; 22; 7
443; 2023/10/11; 01:13:53; 1048575; 62; 0; 0; 2534; 48; 22; 7
444; 2023/10/11; 01:14:03; 0; 63; 0; 0; 2547; 48; 22; 7
445; 2023/10/11; 01:14:13; 0; 62; 0; 0; 2556; 45; 22; 7
446; 2023/10/11; 01:14:23; 1; 62; 0; 0; 2541; 45; 22; 7
447; 2023/10/11; 01:14:33; 0; 62; 0; 0; 2565; 48; 22; 7
448; 2023/10/11; 01:14:43; 1048575; 62; 0; 0; 2497; 42; 22; 6
449; 2023/10/11; 01:14:53; 0; 62; 0; 0; 2627; 47; 22; 7
450; 2023/10/11; 01:15:03; 1048575; 62; 0; 0; 2695; 48; 22; 7
451; 2023/10/11; 01:15:13; 1048575; 62; 0; 0; 2689; 45; 22; 7
452; 2023/10/11; 01:15:23; 1048575; 62; 0; 0; 2694; 46; 22; 7
453; 2023/10/11; 01:15:33; 1048575; 62; 0; 0; 2689; 47; 22; 7
454; 2023/10/11; 01:15:43; 1048575; 62; 0; 0; 2682; 46; 22; 7
455; 2023/10/11; 01:15:53; 0; 62; 0; 0; 2378; 42; 22; 6
456; 2023/10/11; 01:16:03; 0; 62; 0; 0; 2521; 49; 22; 7
457; 2023/10/11; 01:16:13; 1048575; 62; 0; 0; 2519; 46; 22; 7
458; 2023/10/11; 01:16:23; 0; 62; 0; 0; 2560; 48; 22; 7
459; 2023/10/11; 01:16:33; 0; 52; 0; 0; 2497; 48; 22; 7
460; 2023/10/11; 01:16:43; 1048575; 52; 0; 0; 2516; 46; 22; 7
461; 2023/10/11; 01:16:53; 1048574; 52; 0; 0; 2477; 47; 22; 7
462; 2023/10/11; 01:17:03; 1048575; 62; 0; 0; 2494; 43; 22; 6
463; 2023/10/11; 01:17:13; 0; 62; 0; 0; 2625; 47; 22; 7
464; 2023/10/11; 01:17:23; 0; 62; 0; 0; 2674; 45; 22; 7
465; 2023/10/11; 01:17:33; 0; 62; 0; 0; 2662; 47; 22; 7
466; 2023/10/11; 01:17:43; 0; 63; 0; 0; 2706; 49; 22; 7
467; 2023/10/11; 01:17:53; 1048575; 63; 0; 0; 2714; 44; 22; 7
468; 2023/10/11; 01:18:03; 1048575; 63; 0; 0; 2693; 45; 22; 7
469; 2023/10/11; 01:18:13; 0; 62; 0; 0; 2368; 44; 22; 6
470; 2023/10/11; 01:18:23; 0; 62; 0; 0; 2649; 46; 22; 7
471; 2023/10/11; 01:18:33; 0; 62; 0; 0; 2524; 44; 22; 7
472; 2023/10/11; 01:18:43; 1048575; 62; 0; 0; 2579; 48; 22; 7
473; 2023/10/11; 01:18:53; 1048575; 63; 0; 0; 2554; 46; 22; 7
474; 2023/10/11; 01:19:03; 1048574; 62; 0; 0; 2555; 45; 22; 7
475; 2023/10/11; 01:19:13; 1048575; 62; 0; 0; 2556; 48; 22; 7
476; 2023/10/11; 01:19:23; 1048575; 62; 0; 0; 2431; 43; 22; 6
477; 2023/10/11; 01:19:33; 1048575; 62; 0; 0; 2615; 45; 22; 7
478; 2023/10/11; 01:19:43; 0; 62; 0; 0; 2718; 49; 22; 7
479; 2023/10/11; 01:19:53; 1048575; 62; 0; 0; 2601; 46; 22; 7
480; 2023/10/11; 01:20:03; 0; 62; 0; 0; 2769; 46; 22; 7
481; 2023/10/11; 01:20:13; 1048575; 62; 0; 0; 2773; 48; 22; 7
482; 2023/10/11; 01:20:23; 0; 62; 0; 0; 2745; 49; 22; 7
483; 2023/10/11; 01:20:33; 0; 62; 0; 0; 2365; 42; 22; 6
484; 2023/10/11; 01:20:43; 1048575; 62; 0; 0; 2710; 48; 22; 7
485; 2023/10/11; 01:20:53; 1048575; 62; 0; 0; 2696; 48; 22; 7
486; 2023/10/11; 01:21:03; 0; 62; 0; 0; 2537; 45; 22; 7
487; 2023/10/11; 01:21:13; 1048575; 62; 0; 0; 2538; 48; 22; 7
488; 2023/10/11; 01:21:23; 1048575; 52; 0; 0; 2483; 48; 22; 7
489; 2023/10/11; 01:21:33; 0; 52; 0; 0; 2492; 46; 22; 7
490; 2023/10/11; 01:21:43; 1048575; 52; 0; 0; 2362; 41; 22; 6
491; 2023/10/11; 01:21:53; 1048575; 63; 0; 0; 2541; 48; 22; 7
492; 2023/10/11; 01:22:03; 0; 62; 0; 0; 2562; 46; 22; 7
493; 2023/10/11; 01:22:13; 1048575; 63; 0; 0; 2580; 47; 22; 7
494; 2023/10/11; 01:22:23; 0; 63; 0; 0; 2618; 48; 22; 7
495; 2023/10/11; 01:22:33; 0; 63; 0; 0; 2718; 47; 22; 7
496; 2023/10/11; 01:22:43; 0; 62; 0; 0; 2727; 45; 22; 7
497; 2023/10/11; 01:22:53; 0; 63; 0; 0; 2366; 43; 22; 6
498; 2023/10/11; 01:23:03; 0; 62; 0; 0; 2678; 48; 22; 7
499; 2023/10/11; 01:23:13; 0; 62; 0; 0; 2516; 45; 22; 7
500; 2023/10/11; 01:23:23; 0; 62; 0; 0; 2537; 48; 22; 7
501; 2023/10/11; 01:23:33; 1048575; 62; 0; 0; 2513; 47; 22; 7
502; 2023/10/11; 01:23:43; 1048575; 62; 0; 0; 2535; 45; 22; 7
503; 2023/10/11; 01:23:53; 1048575; 62; 0; 0; 2567; 47; 22; 7
504; 2023/10/11; 01:24:03; 0; 62; 0; 0; 2483; 44; 22; 6
505; 2023/10/11; 01:24:13; 0; 62; 0; 0; 2609; 46; 22; 7
506; 2023/10/11; 01:24:23; 0; 62; 0; 0; 2607; 48; 22; 7
507; 2023/10/11; 01:24:33; 1048575; 62; 0; 0; 2639; 50; 22; 7
508; 2023/10/11; 01:24:43; 0; 62; 0; 0; 2680; 46; 22; 7
509; 2023/10/11; 01:24:53; 1048575; 62; 0; 0; 2694; 48; 22; 7
510; 2023/10/11; 01:25:03; 1048575; 62; 0; 0; 2696; 49; 22; 7
511; 2023/10/11; 01:25:13; 1048575; 62; 0; 0; 2497; 43; 22; 6
512; 2023/10/11; 01:25:23; 1048575; 62; 0; 0; 2675; 44; 22; 7
513; 2023/10/11; 01:25:33; 0; 62; 0; 0; 2701; 49; 22; 7
514; 2023/10/11; 01:25:43; 0; 62; 0; 0; 2553; 46; 22; 7
515; 2023/10/11; 01:25:53; 0; 62; 0; 0; 2666; 45; 22; 7
516; 2023/10/11; 01:26:03; 0; 62; 0; 0; 2550; 48; 22; 7
517; 2023/10/11; 01:26:13; 0; 52; 0; 0; 2645; 45; 22; 7
518; 2023/10/11; 01:26:23; 1048575; 52; 0; 0; 2365; 42; 22; 6
519; 2023/10/11; 01:26:33; 1048575; 52; 0; 0; 2493; 48; 22; 7
520; 2023/10/11; 01:26:43; 0; 62; 0; 0; 2525; 47; 22; 7
521; 2023/10/11; 01:26:53; 1048575; 63; 0; 0; 2546; 45; 22; 7
522; 2023/10/11; 01:27:03; 1048575; 63; 0; 0; 2578; 48; 22; 7
523; 2023/10/11; 01:27:13; 0; 63; 0; 0; 2657; 49; 22; 7
524; 2023/10/11; 01:27:23; 1048575; 62; 0; 0; 2664; 45; 22; 7
525; 2023/10/11; 01:27:33; 0; 63; 0; 0; 2530; 41; 22; 6
526; 2023/10/11; 01:27:43; 0; 63; 0; 0; 2715; 48; 22; 7
527; 2023/10/11; 01:27:53; 1048575; 62; 0; 0; 2690; 46; 22; 7
528; 2023/10/11; 01:28:03; 1048575; 62; 0; 0; 2712; 47; 22; 7
529; 2023/10/11; 01:28:13; 0; 62; 0; 0; 2691; 48; 22; 7
530; 2023/10/11; 01:28:23; 0; 63; 0; 0; 2704; 46; 22; 7
531; 2023/10/11; 01:28:33; 1048575; 62; 0; 0; 2567; 46; 22; 7
532; 2023/10/11; 01:28:43; 1048574; 62; 0; 0; 2364; 45; 22; 6
533; 2023/10/11; 01:28:53; 1048575; 62; 0; 0; 2729; 46; 22; 7
534; 2023/10/11; 01:29:03; 1048575; 62; 0; 0; 2722; 48; 22; 7
535; 2023/10/11; 01:29:13; 0; 62; 0; 0; 2706; 49; 22; 7
536; 2023/10/11; 01:29:23; 0; 62; 0; 0; 2518; 46; 22; 7
537; 2023/10/11; 01:29:33; 0; 62; 0; 0; 2525; 45; 22; 7
538; 2023/10/11; 01:29:43; 1048575; 62; 0; 0; 2536; 48; 22; 7
539; 2023/10/11; 01:29:53; 1048575; 62; 0; 0; 2371; 45; 22; 6
540; 2023/10/11; 01:30:03; 1048575; 62; 0; 0; 2536; 45; 22; 7
541; 2023/10/11; 01:30:13; 0; 62; 0; 0; 2551; 47; 22; 7
542; 2023/10/11; 01:30:23; 0; 62; 0; 0; 2564; 48; 22; 7
543; 2023/10/11; 01:30:33; 1048575; 62; 0; 0; 2606; 44; 22; 7
544; 2023/10/11; 01:30:43; 0; 62; 0; 0; 2634; 47; 22; 7
545; 2023/10/11; 01:30:53; 1048575; 62; 0; 0; 2674; 48; 22; 7
546; 2023/10/11; 01:31:03; 1048575; 52; 0; 0; 2467; 44; 22; 6
547; 2023/10/11; 01:31:13; 1048575; 52; 0; 0; 2655; 45; 22; 7
548; 2023/10/11; 01:31:23; 1048575; 52; 0; 0; 2654; 48; 22; 7
549; 2023/10/11; 01:31:33; 0; 52; 0; 0; 2626; 46; 22; 7
550; 2023/10/11; 01:31:43; 0; 63; 0; 0; 2657; 45; 22; 7
551; 2023/10/11; 01:31:53; 0; 63; 0; 0; 2650; 48; 22; 7
552; 2023/10/11; 01:32:03; 1048575; 63; 0; 0; 2542; 47; 22; 7
553; 2023/10/11; 01:32:13; 1048575; 63; 0; 0; 2366; 41; 22; 6
554; 2023/10/11; 01:32:23; 1048574; 63; 0; 0; 2526; 48; 22; 7
555; 2023/10/11; 01:32:33; 0; 63; 0; 0; 2696; 47; 22; 7
556; 2023/10/11; 01:32:43; 1048575; 62; 0; 0; 2620; 47; 22; 7
557; 2023/10/11; 01:32:53; 0; 62; 0; 0; 2617; 47; 22; 7
558; 2023/10/11; 01:33:03; 1048575; 62; 0; 0; 2619; 48; 22; 7
559; 2023/10/11; 01:33:13; 0; 62; 0; 0; 2673; 46; 22; 7
560; 2023/10/11; 01:33:23; 1048575; 62; 0; 0; 2364; 44; 22; 6
561; 2023/10/11; 01:33:33; 1048575; 62; 0; 0; 2689; 48; 22; 7
562; 2023/10/11; 01:33:43; 0; 62; 0; 0; 2699; 46; 22; 7
563; 2023/10/11; 01:33:53; 0; 62; 0; 0; 2677; 44; 22; 7
564; 2023/10/11; 01:34:03; 0; 62; 0; 0; 2685; 48; 22; 7
565; 2023/10/11; 01:34:13; 0; 62; 0; 0; 2687; 46; 22; 7
566; 2023/10/11; 01:34:23; 1048575; 62; 0; 0; 2657; 45; 22; 7
567; 2023/10/11; 01:34:33; 1; 62; 0; 0; 2365; 41; 22; 6
568; 2023/10/11; 01:34:43; 1048575; 62; 0; 0; 2544; 48; 22; 7
569; 2023/10/11; 01:34:53; 0; 62; 0; 0; 2534; 44; 22; 7
570; 2023/10/11; 01:35:03; 0; 62; 0; 0; 2515; 47; 22; 7
571; 2023/10/11; 01:35:13; 0; 62; 0; 0; 2533; 48; 22; 7
572; 2023/10/11; 01:35:23; 0; 62; 0; 0; 2564; 46; 22; 7
573; 2023/10/11; 01:35:33; 0; 62; 0; 0; 2621; 44; 22; 7
574; 2023/10/11; 01:35:43; 0; 62; 0; 0; 2530; 43; 22; 6
575; 2023/10/11; 01:35:53; 0; 52; 0; 0; 2586; 46; 22; 7
576; 2023/10/11; 01:36:03; 1048575; 52; 0; 0; 2633; 45; 22; 7
577; 2023/10/11; 01:36:13; 0; 52; 0; 0; 2662; 47; 22; 7
578; 2023/10/11; 01:36:23; 0; 56; 0; 0; 2661; 47; 22; 7
579; 2023/10/11; 01:36:33; 0; 63; 0; 0; 2676; 45; 22; 7
580; 2023/10/11; 01:36:43; 1048575; 63; 0; 0; 2584; 47; 22; 7
581; 2023/10/11; 01:36:53; 1048574; 62; 0; 0; 2429; 44; 22; 6
582; 2023/10/11; 01:37:03; 0; 62; 0; 0; 2604; 47; 22; 7
583; 2023/10/11; 01:37:13; 0; 62; 0; 0; 2617; 47; 22; 7
584; 2023/10/11; 01:37:23; 1048575; 63; 0; 0; 2574; 50; 22; 7
585; 2023/10/11; 01:37:33; 0; 62; 0; 0; 2526; 46; 22; 7
586; 2023/10/11; 01:37:43; 0; 63; 0; 0; 2595; 44; 22; 7
587; 2023/10/11; 01:37:53; 1048575; 62; 0; 0; 2603; 49; 22; 7
588; 2023/10/11; 01:38:03; 0; 62; 0; 0; 2364; 41; 22; 6
589; 2023/10/11; 01:38:13; 1048575; 62; 0; 0; 2702; 45; 22; 7
590; 2023/10/11; 01:38:23; 0; 63; 0; 0; 2601; 49; 22; 7
591; 2023/10/11; 01:38:33; 0; 62; 0; 0; 2711; 48; 22; 7
592; 2023/10/11; 01:38:43; 0; 62; 0; 0; 2700; 45; 22; 7
593; 2023/10/11; 01:38:53; 0; 62; 0; 0; 2656; 47; 22; 7
594; 2023/10/11; 01:39:03; 0; 62; 0; 0; 2684; 47; 22; 7
595; 2023/10/11; 01:39:13; 0; 62; 0; 0; 2363; 42; 22; 6
596; 2023/10/11; 01:39:23; 1048575; 62; 0; 0; 2518; 47; 22; 7
597; 2023/10/11; 01:39:33; 0; 62; 0; 0; 2647; 47; 22; 7
598; 2023/10/11; 01:39:43; 1048575; 62; 0; 0; 2534; 46; 22; 7
599; 2023/10/11; 01:39:53; 1048575; 62; 0; 0; 2555; 48; 22; 7
600; 2023/10/11; 01:40:03; 1048575; 62; 0; 0; 2544; 48; 22; 7
601; 2023/10/11; 01:40:13; 1048574; 62; 0; 0; 2582; 46; 22; 7
602; 2023/10/11; 01:40:23; 0; 62; 0; 0; 2539; 41; 22; 6
603; 2023/10/11; 01:40:33; 0; 62; 0; 0; 2537; 44; 22; 7
604; 2023/10/11; 01:40:43; 0; 52; 0; 0; 2617; 47; 22; 7
605; 2023/10/11; 01:40:53; 0; 52; 0; 0; 2641; 45; 22; 7
606; 2023/10/11; 01:41:03; 1048575; 52; 0; 0; 2650; 48; 22; 7
607; 2023/10/11; 01:41:13; 1048575; 63; 0; 0; 2673; 47; 22; 7
608; 2023/10/11; 01:41:23; 0; 63; 0; 0; 2574; 46; 22; 7
609; 2023/10/11; 01:41:33; 1048575; 62; 0; 0; 2550; 44; 22; 6
610; 2023/10/11; 01:41:43; 0; 62; 0; 0; 2541; 49; 22; 7
611; 2023/10/11; 01:41:53; 1048575; 63; 0; 0; 2561; 45; 22; 7
612; 2023/10/11; 01:42:03; 0; 63; 0; 0; 2528; 48; 22; 7
613; 2023/10/11; 01:42:13; 0; 62; 0; 0; 2548; 47; 22; 7
614; 2023/10/11; 01:42:23; 1048575; 62; 0; 0; 2550; 45; 22; 7
615; 2023/10/11; 01:42:33; 1048575; 62; 0; 0; 2642; 45; 22; 7
616; 2023/10/11; 01:42:43; 0; 62; 0; 0; 2532; 45; 22; 6
617; 2023/10/11; 01:42:53; 1048575; 62; 0; 0; 2606; 45; 22; 7
618; 2023/10/11; 01:43:03; 1048575; 62; 0; 0; 2693; 47; 22; 7
619; 2023/10/11; 01:43:13; 1048575; 62; 0; 0; 2677; 48; 22; 7
620; 2023/10/11; 01:43:23; 1048575; 62; 0; 0; 2651; 46; 22; 7
621; 2023/10/11; 01:43:33; 0; 62; 0; 0; 2579; 46; 22; 7
622; 2023/10/11; 01:43:43; 1048575; 63; 0; 0; 2546; 48; 22; 7
623; 2023/10/11; 01:43:53; 0; 62; 0; 0; 2364; 43; 22; 6
624; 2023/10/11; 01:44:03; 0; 62; 0; 0; 2537; 48; 22; 7
625; 2023/10/11; 01:44:13; 0; 62; 0; 0; 2534; 48; 22; 7
626; 2023/10/11; 01:44:23; 1048575; 62; 0; 0; 2517; 45; 22; 7
627; 2023/10/11; 01:44:33; 1048575; 62; 0; 0; 2562; 45; 22; 7
628; 2023/10/11; 01:44:43; 1048575; 62; 0; 0; 2635; 48; 22; 7
629; 2023/10/11; 01:44:53; 0; 62; 0; 0; 2676; 47; 22; 7
630; 2023/10/11; 01:45:03; 1048575; 62; 0; 0; 2554; 41; 22; 6
631; 2023/10/11; 01:45:13; 0; 62; 0; 0; 2713; 48; 22; 7
632; 2023/10/11; 01:45:23; 0; 52; 0; 0; 2641; 47; 22; 7
633; 2023/10/11; 01:45:33; 1048575; 52; 0; 0; 2625; 47; 22; 7
634; 2023/10/11; 01:45:43; 0; 52; 0; 0; 2546; 47; 22; 7
635; 2023/10/11; 01:45:53; 0; 62; 0; 0; 2550; 49; 22; 7
636; 2023/10/11; 01:46:03; 1; 62; 0; 0; 2547; 45; 22; 7
637; 2023/10/11; 01:46:13; 0; 62; 0; 0; 2369; 41; 22; 6
638; 2023/10/11; 01:46:23; 0; 63; 0; 0; 2560; 48; 22; 7
639; 2023/10/11; 01:46:33; 0; 63; 0; 0; 2529; 44; 22; 7
640; 2023/10/11; 01:46:43; 1048575; 62; 0; 0; 2627; 44; 22; 7
641; 2023/10/11; 01:46:53; 0; 63; 0; 0; 2622; 48; 22; 7
642; 2023/10/11; 01:47:03; 1048575; 62; 0; 0; 2659; 45; 22; 7
643; 2023/10/11; 01:47:13; 0; 62; 0; 0; 2699; 47; 22; 7
