Line; Datetime; PD0 (V); PD1 (V); PD2 (V); PD3 (V); PD4 (V); PD5 (degC)
213; 2023/10/11 15:24:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
214; 2023/10/11 15:24:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
215; 2023/10/11 15:24:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
216; 2023/10/11 15:24:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
217; 2023/10/11 15:24:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
218; 2023/10/11 15:24:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
219; 2023/10/11 15:25:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
220; 2023/10/11 15:25:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
221; 2023/10/11 15:25:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
222; 2023/10/11 15:25:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
223; 2023/10/11 15:25:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
224; 2023/10/11 15:25:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
225; 2023/10/11 15:26:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
226; 2023/10/11 15:26:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
227; 2023/10/11 15:26:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
228; 2023/10/11 15:26:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
229; 2023/10/11 15:26:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
230; 2023/10/11 15:26:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
231; 2023/10/11 15:27:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
232; 2023/10/11 15:27:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
233; 2023/10/11 15:27:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
234; 2023/10/11 15:27:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
235; 2023/10/11 15:27:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
236; 2023/10/11 15:27:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
237; 2023/10/11 15:28:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
238; 2023/10/11 15:28:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
239; 2023/10/11 15:28:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
240; 2023/10/11 15:28:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
241; 2023/10/11 15:28:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
242; 2023/10/11 15:28:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
243; 2023/10/11 15:29:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
244; 2023/10/11 15:29:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
245; 2023/10/11 15:29:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
246; 2023/10/11 15:29:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
247; 2023/10/11 15:29:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
248; 2023/10/11 15:29:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
249; 2023/10/11 15:30:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
250; 2023/10/11 15:30:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
251; 2023/10/11 15:30:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
252; 2023/10/11 15:30:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
253; 2023/10/11 15:30:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
254; 2023/10/11 15:30:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
255; 2023/10/11 15:31:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
256; 2023/10/11 15:31:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
257; 2023/10/11 15:31:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
258; 2023/10/11 15:31:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
259; 2023/10/11 15:31:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
260; 2023/10/11 15:31:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
261; 2023/10/11 15:32:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
262; 2023/10/11 15:32:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
263; 2023/10/11 15:32:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
264; 2023/10/11 15:32:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
265; 2023/10/11 15:32:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
266; 2023/10/11 15:32:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
267; 2023/10/11 15:33:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
268; 2023/10/11 15:33:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
269; 2023/10/11 15:33:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
270; 2023/10/11 15:33:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
271; 2023/10/11 15:33:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
272; 2023/10/11 15:33:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
273; 2023/10/11 15:34:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
274; 2023/10/11 15:34:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
275; 2023/10/11 15:34:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
276; 2023/10/11 15:34:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
277; 2023/10/11 15:34:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
278; 2023/10/11 15:34:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
279; 2023/10/11 15:35:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
280; 2023/10/11 15:35:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
281; 2023/10/11 15:35:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
282; 2023/10/11 15:35:38; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
283; 2023/10/11 15:35:48; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
284; 2023/10/11 15:35:58; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
285; 2023/10/11 15:36:08; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
286; 2023/10/11 15:36:18; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
287; 2023/10/11 15:36:28; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
